id,Time(millis),Temp1,Temp2,HIndex
1796,12693.0,22.83,24.0,23.55
1797,12693.0,22.83,24.0,23.55
1798,12693.0,22.83,24.0,23.55
1799,12693.0,22.83,24.0,23.55
1800,12719.0,22.83,24.0,23.55
1801,12719.0,22.83,24.0,23.55
1802,12719.0,22.83,24.0,23.55
1803,12719.0,22.83,24.0,23.55
1804,12744.0,22.73,24.0,23.55
1805,12744.0,22.73,24.0,23.55
1806,12744.0,22.73,24.0,23.55
1807,12744.0,22.73,24.0,23.55
1808,12771.0,22.73,24.0,23.55
1809,12771.0,22.73,24.0,23.55
1810,12771.0,22.73,24.0,23.55
1811,12771.0,22.73,24.0,23.55
1812,12796.0,22.83,24.0,23.55
1813,12796.0,22.83,24.0,23.55
1814,12796.0,22.83,24.0,23.55
1815,12796.0,22.83,24.0,23.55
1816,12823.0,22.83,24.0,23.55
1817,12823.0,22.83,24.0,23.55
1818,12823.0,22.83,24.0,23.55
1819,12823.0,22.83,24.0,23.55
1820,12849.0,22.73,24.0,23.55
1821,12849.0,22.73,24.0,23.55
1822,12849.0,22.73,24.0,23.55
1823,12849.0,22.73,24.0,23.55
1824,12874.0,22.73,24.0,23.55
1825,12874.0,22.73,24.0,23.55
1826,12874.0,22.73,24.0,23.55
1827,12874.0,22.73,24.0,23.55
1828,12901.0,22.83,24.0,23.55
1829,12901.0,22.83,24.0,23.55
1830,12901.0,22.83,24.0,23.55
1831,12901.0,22.83,24.0,23.55
1832,12926.0,22.83,24.0,23.55
1833,12926.0,22.83,24.0,23.55
1834,12926.0,22.83,24.0,23.55
1835,12926.0,22.83,24.0,23.55
1836,12953.0,22.83,24.0,23.55
1837,12953.0,22.83,24.0,23.55
1838,12953.0,22.83,24.0,23.55
1839,12953.0,22.83,24.0,23.55
1840,12979.0,22.83,24.0,23.55
1841,12979.0,22.83,24.0,23.55
1842,12979.0,22.83,24.0,23.55
1843,12979.0,22.83,24.0,23.55
1844,13004.0,22.83,24.0,23.55
1845,13004.0,22.83,24.0,23.55
1846,13004.0,22.83,24.0,23.55
1847,13004.0,22.83,24.0,23.55
1848,13031.0,22.83,24.0,23.55
1849,13031.0,22.83,24.0,23.55
1850,13031.0,22.83,24.0,23.55
1851,13031.0,22.83,24.0,23.55
1852,13057.0,22.83,24.0,23.55
1853,13057.0,22.83,24.0,23.55
1854,13057.0,22.83,24.0,23.55
1855,13057.0,22.83,24.0,23.55
1856,13082.0,22.93,24.0,23.55
1857,13082.0,22.93,24.0,23.55
1858,13082.0,22.93,24.0,23.55
1859,13082.0,22.93,24.0,23.55
1860,13109.0,22.83,24.0,23.55
1861,13109.0,22.83,24.0,23.55
1862,13109.0,22.83,24.0,23.55
1863,13109.0,22.83,24.0,23.55
1864,13134.0,22.83,24.0,23.55
1865,13134.0,22.83,24.0,23.55
1866,13134.0,22.83,24.0,23.55
1867,13134.0,22.83,24.0,23.55
1868,13161.0,22.83,24.0,23.55
1869,13161.0,22.83,24.0,23.55
1870,13161.0,22.83,24.0,23.55
1871,13161.0,22.83,24.0,23.55
1872,13187.0,22.73,24.0,23.55
1873,13187.0,22.73,24.0,23.55
1874,13187.0,22.73,24.0,23.55
1875,13187.0,22.73,24.0,23.55
1876,13212.0,22.83,24.0,23.55
1877,13212.0,22.83,24.0,23.55
1878,13212.0,22.83,24.0,23.55
1879,13212.0,22.83,24.0,23.55
1880,13239.0,22.83,24.0,23.55
1881,13239.0,22.83,24.0,23.55
1882,13239.0,22.83,24.0,23.55
1883,13239.0,22.83,24.0,23.55
1884,13264.0,22.83,24.0,23.55
1885,13264.0,22.83,24.0,23.55
1886,13264.0,22.83,24.0,23.55
1887,13264.0,22.83,24.0,23.55
1888,13291.0,22.83,24.0,23.55
1889,13291.0,22.83,24.0,23.55
1890,13291.0,22.83,24.0,23.55
1891,13291.0,22.83,24.0,23.55
1892,13317.0,22.83,24.0,23.55
1893,13317.0,22.83,24.0,23.55
1894,13317.0,22.83,24.0,23.55
1895,13317.0,22.83,24.0,23.55
1896,13342.0,22.83,24.0,23.55
1897,13342.0,22.83,24.0,23.55
1898,13342.0,22.83,24.0,23.55
1899,13342.0,22.83,24.0,23.55
1900,13369.0,22.73,24.0,23.55
1901,13369.0,22.73,24.0,23.55
1902,13369.0,22.73,24.0,23.55
1903,13369.0,22.73,24.0,23.55
1904,13394.0,22.83,24.0,23.55
1905,13394.0,22.83,24.0,23.55
1906,13394.0,22.83,24.0,23.55
1907,13394.0,22.83,24.0,23.55
1908,13421.0,22.83,24.0,23.55
1909,13421.0,22.83,24.0,23.55
1910,13421.0,22.83,24.0,23.55
1911,13421.0,22.83,24.0,23.55
1912,13447.0,22.83,24.0,23.55
1913,13447.0,22.83,24.0,23.55
1914,13447.0,22.83,24.0,23.55
1915,13447.0,22.83,24.0,23.55
1916,13472.0,22.83,24.0,23.55
1917,13472.0,22.83,24.0,23.55
1918,13472.0,22.83,24.0,23.55
1919,13472.0,22.83,24.0,23.55
1920,13499.0,22.93,24.0,23.55
1921,13499.0,22.93,24.0,23.55
1922,13499.0,22.93,24.0,23.55
1923,13499.0,22.93,24.0,23.55
1924,13524.0,22.93,24.0,23.55
1925,13524.0,22.93,24.0,23.55
1926,13524.0,22.93,24.0,23.55
1927,13524.0,22.93,24.0,23.55
1928,13551.0,22.83,24.0,23.55
1929,13551.0,22.83,24.0,23.55
1930,13551.0,22.83,24.0,23.55
1931,13551.0,22.83,24.0,23.55
1932,13577.0,22.83,24.0,23.55
1933,13577.0,22.83,24.0,23.55
1934,13577.0,22.83,24.0,23.55
1935,13577.0,22.83,24.0,23.55
1936,13602.0,22.83,24.0,23.55
1937,13602.0,22.83,24.0,23.55
1938,13602.0,22.83,24.0,23.55
1939,13602.0,22.83,24.0,23.55
1940,13629.0,22.83,24.0,23.55
1941,13629.0,22.83,24.0,23.55
1942,13629.0,22.83,24.0,23.55
1943,13629.0,22.83,24.0,23.55
1944,13655.0,22.93,24.0,23.55
1945,13655.0,22.93,24.0,23.55
1946,13655.0,22.93,24.0,23.55
1947,13655.0,22.93,24.0,23.55
1948,13680.0,22.83,24.0,23.55
1949,13680.0,22.83,24.0,23.55
1950,13680.0,22.83,24.0,23.55
1951,13680.0,22.83,24.0,23.55
1952,13707.0,22.83,24.0,23.55
1953,13707.0,22.83,24.0,23.55
1954,13707.0,22.83,24.0,23.55
1955,13707.0,22.83,24.0,23.55
1956,13732.0,22.83,24.0,23.55
1957,13732.0,22.83,24.0,23.55
1958,13732.0,22.83,24.0,23.55
1959,13732.0,22.83,24.0,23.55
1960,13759.0,22.83,24.0,23.55
1961,13759.0,22.83,24.0,23.55
1962,13759.0,22.83,24.0,23.55
1963,13759.0,22.83,24.0,23.55
1964,13785.0,22.93,24.0,23.55
1965,13785.0,22.93,24.0,23.55
1966,13785.0,22.93,24.0,23.55
1967,13785.0,22.93,24.0,23.55
1968,13810.0,22.83,24.0,23.55
1969,13810.0,22.83,24.0,23.55
1970,13810.0,22.83,24.0,23.55
1971,13810.0,22.83,24.0,23.55
1972,13837.0,22.83,24.0,23.55
1973,13837.0,22.83,24.0,23.55
1974,13837.0,22.83,24.0,23.55
1975,13837.0,22.83,24.0,23.55
1976,13862.0,22.93,24.0,23.55
1977,13862.0,22.93,24.0,23.55
1978,13862.0,22.93,24.0,23.55
1979,13862.0,22.93,24.0,23.55
1980,13889.0,22.93,24.0,23.55
1981,13889.0,22.93,24.0,23.55
1982,13889.0,22.93,24.0,23.55
1983,13889.0,22.93,24.0,23.55
1984,13915.0,22.83,24.0,23.55
1985,13915.0,22.83,24.0,23.55
1986,13915.0,22.83,24.0,23.55
1987,13915.0,22.83,24.0,23.55
1988,13940.0,22.83,24.0,23.55
1989,13940.0,22.83,24.0,23.55
1990,13940.0,22.83,24.0,23.55
1991,13940.0,22.83,24.0,23.55
1992,13967.0,22.93,24.0,23.55
1993,13967.0,22.93,24.0,23.55
1994,13967.0,22.93,24.0,23.55
1995,13967.0,22.93,24.0,23.55
1996,13992.0,22.93,24.0,23.55
1997,13992.0,22.93,24.0,23.55
1998,13992.0,22.93,24.0,23.55
1999,13992.0,22.93,24.0,23.55
2000,14019.0,22.83,24.0,23.55
2001,14019.0,22.83,24.0,23.55
2002,14019.0,22.83,24.0,23.55
2003,14019.0,22.83,24.0,23.55
2004,14045.0,22.83,24.0,23.55
2005,14045.0,22.83,24.0,23.55
2006,14045.0,22.83,24.0,23.55
2007,14045.0,22.83,24.0,23.55
2008,14342.0,21.94,24.0,23.55
2009,14342.0,21.94,24.0,23.55
2010,14342.0,21.94,24.0,23.55
2011,14342.0,21.94,24.0,23.55
2012,14344.0,22.93,24.0,23.55
2013,14344.0,22.93,24.0,23.55
2014,14344.0,22.93,24.0,23.55
2015,14344.0,22.93,24.0,23.55
2016,14346.0,22.83,24.0,23.55
2017,14346.0,22.83,24.0,23.55
2018,14346.0,22.83,24.0,23.55
2019,14346.0,22.83,24.0,23.55
2020,14353.0,22.83,24.0,23.55
2021,14353.0,22.83,24.0,23.55
2022,14353.0,22.83,24.0,23.55
2023,14353.0,22.83,24.0,23.55
2024,14379.0,22.83,24.0,23.55
2025,14379.0,22.83,24.0,23.55
2026,14379.0,22.83,24.0,23.55
2027,14379.0,22.83,24.0,23.55
2028,14405.0,22.83,24.0,23.55
2029,14405.0,22.83,24.0,23.55
2030,14405.0,22.83,24.0,23.55
2031,14405.0,22.83,24.0,23.55
2032,14431.0,22.83,24.0,23.55
2033,14431.0,22.83,24.0,23.55
2034,14431.0,22.83,24.0,23.55
2035,14431.0,22.83,24.0,23.55
2036,14456.0,22.83,24.0,23.55
2037,14456.0,22.83,24.0,23.55
2038,14456.0,22.83,24.0,23.55
2039,14456.0,22.83,24.0,23.55
2040,14483.0,22.83,24.0,23.55
2041,14483.0,22.83,24.0,23.55
2042,14483.0,22.83,24.0,23.55
2043,14483.0,22.83,24.0,23.55
2044,14509.0,22.83,24.0,23.55
2045,14509.0,22.83,24.0,23.55
2046,14509.0,22.83,24.0,23.55
2047,14509.0,22.83,24.0,23.55
2048,14535.0,22.83,24.0,23.55
2049,14535.0,22.83,24.0,23.55
2050,14535.0,22.83,24.0,23.55
2051,14535.0,22.83,24.0,23.55
2052,14561.0,22.83,24.0,23.55
2053,14561.0,22.83,24.0,23.55
2054,14561.0,22.83,24.0,23.55
2055,14561.0,22.83,24.0,23.55
2056,14586.0,22.83,24.0,23.55
2057,14586.0,22.83,24.0,23.55
2058,14586.0,22.83,24.0,23.55
2059,14586.0,22.83,24.0,23.55
2060,14613.0,22.83,24.0,23.55
2061,14613.0,22.83,24.0,23.55
2062,14613.0,22.83,24.0,23.55
2063,14613.0,22.83,24.0,23.55
2064,14639.0,22.83,24.0,23.55
2065,14639.0,22.83,24.0,23.55
2066,14639.0,22.83,24.0,23.55
2067,14639.0,22.83,24.0,23.55
2068,14665.0,22.83,24.0,23.55
2069,14665.0,22.83,24.0,23.55
2070,14665.0,22.83,24.0,23.55
2071,14665.0,22.83,24.0,23.55
2072,14691.0,22.83,24.0,23.55
2073,14691.0,22.83,24.0,23.55
2074,14691.0,22.83,24.0,23.55
2075,14691.0,22.83,24.0,23.55
2076,14716.0,22.83,24.0,23.55
2077,14716.0,22.83,24.0,23.55
2078,14716.0,22.83,24.0,23.55
2079,14716.0,22.83,24.0,23.55
2080,14743.0,22.83,24.0,23.55
2081,14743.0,22.83,24.0,23.55
2082,14743.0,22.83,24.0,23.55
2083,14743.0,22.83,24.0,23.55
2084,14769.0,22.83,24.0,23.55
2085,14769.0,22.83,24.0,23.55
2086,14769.0,22.83,24.0,23.55
2087,14769.0,22.83,24.0,23.55
2088,14794.0,22.83,24.0,23.55
2089,14794.0,22.83,24.0,23.55
2090,14794.0,22.83,24.0,23.55
2091,14794.0,22.83,24.0,23.55
2092,14821.0,22.83,24.0,23.55
2093,14821.0,22.83,24.0,23.55
2094,14821.0,22.83,24.0,23.55
2095,14821.0,22.83,24.0,23.55
2096,14846.0,22.83,24.0,23.55
2097,14846.0,22.83,24.0,23.55
2098,14846.0,22.83,24.0,23.55
2099,14846.0,22.83,24.0,23.55
2100,14873.0,22.83,24.0,23.55
2101,14873.0,22.83,24.0,23.55
2102,14873.0,22.83,24.0,23.55
2103,14873.0,22.83,24.0,23.55
2104,14899.0,22.83,24.0,23.55
2105,14899.0,22.83,24.0,23.55
2106,14899.0,22.83,24.0,23.55
2107,14899.0,22.83,24.0,23.55
2108,14924.0,22.83,24.0,23.55
2109,14924.0,22.83,24.0,23.55
2110,14924.0,22.83,24.0,23.55
2111,14924.0,22.83,24.0,23.55
2112,14951.0,22.83,24.0,23.55
2113,14951.0,22.83,24.0,23.55
2114,14951.0,22.83,24.0,23.55
2115,14951.0,22.83,24.0,23.55
2116,14977.0,22.83,24.0,23.55
2117,14977.0,22.83,24.0,23.55
2118,14977.0,22.83,24.0,23.55
2119,14977.0,22.83,24.0,23.55
2120,15003.0,22.83,24.0,23.55
2121,15003.0,22.83,24.0,23.55
2122,15003.0,22.83,24.0,23.55
2123,15003.0,22.83,24.0,23.55
2124,15029.0,22.83,24.0,23.55
2125,15029.0,22.83,24.0,23.55
2126,15029.0,22.83,24.0,23.55
2127,15029.0,22.83,24.0,23.55
2128,15054.0,22.83,24.0,23.55
2129,15054.0,22.83,24.0,23.55
2130,15054.0,22.83,24.0,23.55
2131,15054.0,22.83,24.0,23.55
2132,15081.0,22.83,24.0,23.55
2133,15081.0,22.83,24.0,23.55
2134,15081.0,22.83,24.0,23.55
2135,15081.0,22.83,24.0,23.55
2136,15107.0,22.93,24.0,23.55
2137,15107.0,22.93,24.0,23.55
2138,15107.0,22.93,24.0,23.55
2139,15107.0,22.93,24.0,23.55
2140,15133.0,22.83,24.0,23.55
2141,15133.0,22.83,24.0,23.55
2142,15133.0,22.83,24.0,23.55
2143,15133.0,22.83,24.0,23.55
2144,15159.0,22.83,24.0,23.55
2145,15159.0,22.83,24.0,23.55
2146,15159.0,22.83,24.0,23.55
2147,15159.0,22.83,24.0,23.55
2148,15184.0,22.83,24.0,23.55
2149,15184.0,22.83,24.0,23.55
2150,15184.0,22.83,24.0,23.55
2151,15184.0,22.83,24.0,23.55
2152,15211.0,22.83,24.0,23.55
2153,15211.0,22.83,24.0,23.55
2154,15211.0,22.83,24.0,23.55
2155,15211.0,22.83,24.0,23.55
2156,15237.0,22.83,24.0,23.55
2157,15237.0,22.83,24.0,23.55
2158,15237.0,22.83,24.0,23.55
2159,15237.0,22.83,24.0,23.55
2160,15263.0,22.83,24.0,23.55
2161,15263.0,22.83,24.0,23.55
2162,15263.0,22.83,24.0,23.55
2163,15263.0,22.83,24.0,23.55
2164,15289.0,22.83,24.0,23.55
2165,15289.0,22.83,24.0,23.55
2166,15289.0,22.83,24.0,23.55
2167,15289.0,22.83,24.0,23.55
2168,15314.0,22.83,24.0,23.55
2169,15314.0,22.83,24.0,23.55
2170,15314.0,22.83,24.0,23.55
2171,15314.0,22.83,24.0,23.55
2172,15341.0,22.93,24.0,23.55
2173,15341.0,22.93,24.0,23.55
2174,15341.0,22.93,24.0,23.55
2175,15341.0,22.93,24.0,23.55
2176,15367.0,22.93,24.0,23.55
2177,15367.0,22.93,24.0,23.55
2178,15367.0,22.93,24.0,23.55
2179,15367.0,22.93,24.0,23.55
2180,15392.0,22.83,24.0,23.55
2181,15392.0,22.83,24.0,23.55
2182,15392.0,22.83,24.0,23.55
2183,15392.0,22.83,24.0,23.55
2184,15419.0,22.93,24.0,23.55
2185,15419.0,22.93,24.0,23.55
2186,15419.0,22.93,24.0,23.55
2187,15419.0,22.93,24.0,23.55
2188,15444.0,22.83,24.0,23.55
2189,15444.0,22.83,24.0,23.55
2190,15444.0,22.83,24.0,23.55
2191,15444.0,22.83,24.0,23.55
2192,15471.0,22.93,24.0,23.55
2193,15471.0,22.93,24.0,23.55
2194,15471.0,22.93,24.0,23.55
2195,15471.0,22.93,24.0,23.55
2196,15497.0,22.83,24.0,23.55
2197,15497.0,22.83,24.0,23.55
2198,15497.0,22.83,24.0,23.55
2199,15497.0,22.83,24.0,23.55
2200,15522.0,22.93,24.0,23.55
2201,15522.0,22.93,24.0,23.55
2202,15522.0,22.93,24.0,23.55
2203,15522.0,22.93,24.0,23.55
2204,15549.0,22.93,24.0,23.55
2205,15549.0,22.93,24.0,23.55
2206,15549.0,22.93,24.0,23.55
2207,15549.0,22.93,24.0,23.55
2208,15575.0,22.93,24.0,23.55
2209,15575.0,22.93,24.0,23.55
2210,15575.0,22.93,24.0,23.55
2211,15575.0,22.93,24.0,23.55
2212,15601.0,22.93,24.0,23.55
2213,15601.0,22.93,24.0,23.55
2214,15601.0,22.93,24.0,23.55
2215,15601.0,22.93,24.0,23.55
2216,15627.0,22.83,24.0,23.55
2217,15627.0,22.83,24.0,23.55
2218,15627.0,22.83,24.0,23.55
2219,15627.0,22.83,24.0,23.55
2220,15652.0,22.93,24.0,23.55
2221,15652.0,22.93,24.0,23.55
2222,15652.0,22.93,24.0,23.55
2223,15652.0,22.93,24.0,23.55
2224,15679.0,22.93,24.0,23.55
2225,15679.0,22.93,24.0,23.55
2226,15679.0,22.93,24.0,23.55
2227,15679.0,22.93,24.0,23.55
2228,15705.0,22.83,24.0,23.55
2229,15705.0,22.83,24.0,23.55
2230,15705.0,22.83,24.0,23.55
2231,15705.0,22.83,24.0,23.55
2232,15731.0,22.93,24.0,23.55
2233,15731.0,22.93,24.0,23.55
2234,15731.0,22.93,24.0,23.55
2235,15731.0,22.93,24.0,23.55
2236,15757.0,22.93,24.0,23.55
2237,15757.0,22.93,24.0,23.55
2238,15757.0,22.93,24.0,23.55
2239,15757.0,22.93,24.0,23.55
2240,15782.0,22.93,24.0,23.55
2241,15782.0,22.93,24.0,23.55
2242,15782.0,22.93,24.0,23.55
2243,15782.0,22.93,24.0,23.55
2244,15809.0,22.93,24.0,23.55
2245,15809.0,22.93,24.0,23.55
2246,15809.0,22.93,24.0,23.55
2247,15809.0,22.93,24.0,23.55
2248,15835.0,22.93,24.0,23.55
2249,15835.0,22.93,24.0,23.55
2250,15835.0,22.93,24.0,23.55
2251,15835.0,22.93,24.0,23.55
2252,15861.0,22.93,24.0,23.55
2253,15861.0,22.93,24.0,23.55
2254,15861.0,22.93,24.0,23.55
2255,15861.0,22.93,24.0,23.55
2256,15887.0,22.93,24.0,23.55
2257,15887.0,22.93,24.0,23.55
2258,15887.0,22.93,24.0,23.55
2259,15887.0,22.93,24.0,23.55
2260,15912.0,22.93,24.0,23.55
2261,15912.0,22.93,24.0,23.55
2262,15912.0,22.93,24.0,23.55
2263,15912.0,22.93,24.0,23.55
2264,15939.0,22.93,24.0,23.55
2265,15939.0,22.93,24.0,23.55
2266,15939.0,22.93,24.0,23.55
2267,15939.0,22.93,24.0,23.55
2268,15965.0,22.93,24.0,23.55
2269,15965.0,22.93,24.0,23.55
2270,15965.0,22.93,24.0,23.55
2271,15965.0,22.93,24.0,23.55
2272,15990.0,22.93,24.0,23.55
2273,15990.0,22.93,24.0,23.55
2274,15990.0,22.93,24.0,23.55
2275,15990.0,22.93,24.0,23.55
2276,16017.0,22.93,24.0,23.55
2277,16017.0,22.93,24.0,23.55
2278,16017.0,22.93,24.0,23.55
2279,16017.0,22.93,24.0,23.55
2280,16043.0,22.93,24.0,23.55
2281,16043.0,22.93,24.0,23.55
2282,16043.0,22.93,24.0,23.55
2283,16043.0,22.93,24.0,23.55
2284,16069.0,22.93,24.0,23.55
2285,16069.0,22.93,24.0,23.55
2286,16069.0,22.93,24.0,23.55
2287,16069.0,22.93,24.0,23.55
2288,16366.0,21.94,24.0,23.55
2289,16366.0,21.94,24.0,23.55
2290,16366.0,21.94,24.0,23.55
2291,16366.0,21.94,24.0,23.55
2292,16368.0,22.93,24.0,23.55
2293,16368.0,22.93,24.0,23.55
2294,16368.0,22.93,24.0,23.55
2295,16368.0,22.93,24.0,23.55
2296,16370.0,22.93,24.0,23.55
2297,16370.0,22.93,24.0,23.55
2298,16370.0,22.93,24.0,23.55
2299,16370.0,22.93,24.0,23.55
2300,16377.0,22.93,24.0,23.55
2301,16377.0,22.93,24.0,23.55
2302,16377.0,22.93,24.0,23.55
2303,16377.0,22.93,24.0,23.55
2304,16403.0,22.93,24.0,23.55
2305,16403.0,22.93,24.0,23.55
2306,16403.0,22.93,24.0,23.55
2307,16403.0,22.93,24.0,23.55
2308,16429.0,22.83,24.0,23.55
2309,16429.0,22.83,24.0,23.55
2310,16429.0,22.83,24.0,23.55
2311,16429.0,22.83,24.0,23.55
2312,16455.0,22.73,24.0,23.55
2313,16455.0,22.73,24.0,23.55
2314,16455.0,22.73,24.0,23.55
2315,16455.0,22.73,24.0,23.55
2316,16481.0,22.93,24.0,23.55
2317,16481.0,22.93,24.0,23.55
2318,16481.0,22.93,24.0,23.55
2319,16481.0,22.93,24.0,23.55
2320,16507.0,22.83,24.0,23.55
2321,16507.0,22.83,24.0,23.55
2322,16507.0,22.83,24.0,23.55
2323,16507.0,22.83,24.0,23.55
2324,16533.0,22.83,24.0,23.55
2325,16533.0,22.83,24.0,23.55
2326,16533.0,22.83,24.0,23.55
2327,16533.0,22.83,24.0,23.55
2328,16559.0,22.83,24.0,23.55
2329,16559.0,22.83,24.0,23.55
2330,16559.0,22.83,24.0,23.55
2331,16559.0,22.83,24.0,23.55
2332,16585.0,22.93,24.0,23.55
2333,16585.0,22.93,24.0,23.55
2334,16585.0,22.93,24.0,23.55
2335,16585.0,22.93,24.0,23.55
2336,16611.0,22.83,24.0,23.55
2337,16611.0,22.83,24.0,23.55
2338,16611.0,22.83,24.0,23.55
2339,16611.0,22.83,24.0,23.55
2340,16636.0,22.83,24.0,23.55
2341,16636.0,22.83,24.0,23.55
2342,16636.0,22.83,24.0,23.55
2343,16636.0,22.83,24.0,23.55
2344,16663.0,22.83,24.0,23.55
2345,16663.0,22.83,24.0,23.55
2346,16663.0,22.83,24.0,23.55
2347,16663.0,22.83,24.0,23.55
2348,16689.0,22.83,24.0,23.55
2349,16689.0,22.83,24.0,23.55
2350,16689.0,22.83,24.0,23.55
2351,16689.0,22.83,24.0,23.55
2352,16715.0,22.93,24.0,23.55
2353,16715.0,22.93,24.0,23.55
2354,16715.0,22.93,24.0,23.55
2355,16715.0,22.93,24.0,23.55
2356,16741.0,22.93,24.0,23.55
2357,16741.0,22.93,24.0,23.55
2358,16741.0,22.93,24.0,23.55
2359,16741.0,22.93,24.0,23.55
2360,16766.0,22.83,24.0,23.55
2361,16766.0,22.83,24.0,23.55
2362,16766.0,22.83,24.0,23.55
2363,16766.0,22.83,24.0,23.55
2364,16793.0,22.83,24.0,23.55
2365,16793.0,22.83,24.0,23.55
2366,16793.0,22.83,24.0,23.55
2367,16793.0,22.83,24.0,23.55
2368,16819.0,22.93,24.0,23.55
2369,16819.0,22.93,24.0,23.55
2370,16819.0,22.93,24.0,23.55
2371,16819.0,22.93,24.0,23.55
2372,16845.0,22.83,24.0,23.55
2373,16845.0,22.83,24.0,23.55
2374,16845.0,22.83,24.0,23.55
2375,16845.0,22.83,24.0,23.55
2376,16871.0,22.93,24.0,23.55
2377,16871.0,22.93,24.0,23.55
2378,16871.0,22.93,24.0,23.55
2379,16871.0,22.93,24.0,23.55
2380,16897.0,22.83,24.0,23.55
2381,16897.0,22.83,24.0,23.55
2382,16897.0,22.83,24.0,23.55
2383,16897.0,22.83,24.0,23.55
2384,16923.0,22.93,24.0,23.55
2385,16923.0,22.93,24.0,23.55
2386,16923.0,22.93,24.0,23.55
2387,16923.0,22.93,24.0,23.55
2388,16949.0,22.83,24.0,23.55
2389,16949.0,22.83,24.0,23.55
2390,16949.0,22.83,24.0,23.55
2391,16949.0,22.83,24.0,23.55
2392,16975.0,22.83,24.0,23.55
2393,16975.0,22.83,24.0,23.55
2394,16975.0,22.83,24.0,23.55
2395,16975.0,22.83,24.0,23.55
2396,17001.0,22.93,24.0,23.55
2397,17001.0,22.93,24.0,23.55
2398,17001.0,22.93,24.0,23.55
2399,17001.0,22.93,24.0,23.55
2400,17027.0,22.93,24.0,23.55
2401,17027.0,22.93,24.0,23.55
2402,17027.0,22.93,24.0,23.55
2403,17027.0,22.93,24.0,23.55
2404,17053.0,22.93,24.0,23.55
2405,17053.0,22.93,24.0,23.55
2406,17053.0,22.93,24.0,23.55
2407,17053.0,22.93,24.0,23.55
2408,17079.0,22.93,24.0,23.55
2409,17079.0,22.93,24.0,23.55
2410,17079.0,22.93,24.0,23.55
2411,17079.0,22.93,24.0,23.55
2412,17105.0,22.83,24.0,23.55
2413,17105.0,22.83,24.0,23.55
2414,17105.0,22.83,24.0,23.55
2415,17105.0,22.83,24.0,23.55
2416,17131.0,22.93,24.0,23.55
2417,17131.0,22.93,24.0,23.55
2418,17131.0,22.93,24.0,23.55
2419,17131.0,22.93,24.0,23.55
2420,17157.0,22.93,24.0,23.55
2421,17157.0,22.93,24.0,23.55
2422,17157.0,22.93,24.0,23.55
2423,17157.0,22.93,24.0,23.55
2424,17183.0,22.93,24.0,23.55
2425,17183.0,22.93,24.0,23.55
2426,17183.0,22.93,24.0,23.55
2427,17183.0,22.93,24.0,23.55
2428,17209.0,22.83,24.0,23.55
2429,17209.0,22.83,24.0,23.55
2430,17209.0,22.83,24.0,23.55
2431,17209.0,22.83,24.0,23.55
2432,17234.0,22.93,24.0,23.55
2433,17234.0,22.93,24.0,23.55
2434,17234.0,22.93,24.0,23.55
2435,17234.0,22.93,24.0,23.55
2436,17261.0,22.93,24.0,23.55
2437,17261.0,22.93,24.0,23.55
2438,17261.0,22.93,24.0,23.55
2439,17261.0,22.93,24.0,23.55
2440,17287.0,22.93,24.0,23.55
2441,17287.0,22.93,24.0,23.55
2442,17287.0,22.93,24.0,23.55
2443,17287.0,22.93,24.0,23.55
2444,17313.0,22.83,24.0,23.55
2445,17313.0,22.83,24.0,23.55
2446,17313.0,22.83,24.0,23.55
2447,17313.0,22.83,24.0,23.55
2448,17339.0,22.83,24.0,23.55
2449,17339.0,22.83,24.0,23.55
2450,17339.0,22.83,24.0,23.55
2451,17339.0,22.83,24.0,23.55
2452,17364.0,22.83,24.0,23.55
2453,17364.0,22.83,24.0,23.55
2454,17364.0,22.83,24.0,23.55
2455,17364.0,22.83,24.0,23.55
2456,17391.0,22.93,24.0,23.55
2457,17391.0,22.93,24.0,23.55
2458,17391.0,22.93,24.0,23.55
2459,17391.0,22.93,24.0,23.55
2460,17417.0,22.93,24.0,23.55
2461,17417.0,22.93,24.0,23.55
2462,17417.0,22.93,24.0,23.55
2463,17417.0,22.93,24.0,23.55
2464,17443.0,22.93,24.0,23.55
2465,17443.0,22.93,24.0,23.55
2466,17443.0,22.93,24.0,23.55
2467,17443.0,22.93,24.0,23.55
2468,17469.0,22.93,24.0,23.55
2469,17469.0,22.93,24.0,23.55
2470,17469.0,22.93,24.0,23.55
2471,17469.0,22.93,24.0,23.55
2472,17495.0,22.93,24.0,23.55
2473,17495.0,22.93,24.0,23.55
2474,17495.0,22.93,24.0,23.55
2475,17495.0,22.93,24.0,23.55
2476,17521.0,22.83,24.0,23.55
2477,17521.0,22.83,24.0,23.55
2478,17521.0,22.83,24.0,23.55
2479,17521.0,22.83,24.0,23.55
2480,17547.0,22.93,24.0,23.55
2481,17547.0,22.93,24.0,23.55
2482,17547.0,22.93,24.0,23.55
2483,17547.0,22.93,24.0,23.55
2484,17573.0,22.93,24.0,23.55
2485,17573.0,22.93,24.0,23.55
2486,17573.0,22.93,24.0,23.55
2487,17573.0,22.93,24.0,23.55
2488,17599.0,22.93,24.0,23.55
2489,17599.0,22.93,24.0,23.55
2490,17599.0,22.93,24.0,23.55
2491,17599.0,22.93,24.0,23.55
2492,17625.0,22.83,24.0,23.55
2493,17625.0,22.83,24.0,23.55
